PrimaryDI|productCode|productCodeName
b3b00334-1b73-47ec-a31d-8e39f1fc2b03|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
68ab1678-49ba-48aa-a66e-cf8c50de6098|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
9687e1a0-65bc-44ba-82c9-85fa57289b58|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
7bb0fac0-89e1-4384-ba2d-b2ca02dce7ad|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
b169888f-4a73-4a0c-ac20-1d2300c108f7|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
73eb5742-84e2-4125-aeb7-cf22850d8efa|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
c90d2b8f-9858-402a-8ba9-fd83938a3983|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
0bfa460a-7dad-49e0-b295-9776e50c0939|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
6b10e3c4-d2e4-43b1-a318-2e26c632915f|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
52a1a4b2-a06c-4d01-86b7-11662de7ecb2|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
0dcc03e8-2665-4b1c-90b4-5ca3da6846ba|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
2f422765-08f6-4bfa-9ebd-8b9272b4e2c6|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
440c7910-c09b-490b-b397-74d8a0123c94|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
10e5ddc2-4b64-461b-8dcb-c7052db8e51c|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
2a56a674-c867-4a6a-bbde-d97261dec088|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
3b0e2c56-b28f-4096-ae9e-a99d2fc4d781|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
f6ef17c9-7889-417e-a90c-257f97eb5ea2|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
41c6fc70-bd0d-4495-8ac6-258066f03538|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
4491d9eb-a5e6-4ea9-b48d-2a78fd8a7683|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
2d719cc1-c05d-4d3c-84de-ac2c417daa17|FTR|Prosthesis, breast, noninflatable, internal, silicone gel-filled
ebb058fd-06fe-4a5b-bd7c-1717a57cea81|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
811671a3-ca58-4bf8-9674-7f5357ad40a0|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
fcf28a5a-e8f1-4158-9b82-e0a2372715d8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
fd1a397b-163f-4ad0-a8a9-fabd38f0b00b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
42ed060e-41b9-4a87-ad94-f31b3fa6cd63|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
57b28e96-a747-4439-a7d3-ecd5bee4ed7f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ab2365f4-da01-456c-a352-632e6e05b98c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
927059ac-ae1f-4fb3-a69d-f3cc89b84193|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
968cf140-530a-431d-b685-e3312b953007|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
fcd5b17b-3f59-4d26-b165-7b8edb8e40c2|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
eb7724d8-bbdb-4b4b-8d2f-6a9fa72b8357|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
568972b2-60b8-4b33-a623-793cca39b033|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
aba1f749-24bd-4a16-880e-5c1138a0adf4|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
68aaa81b-cccd-485d-ad91-79e7c58fa623|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d131cae4-20fa-4a35-bc3f-dad44c5cb48c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
73544fba-4071-4c64-8ac1-bf1f452561e1|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
a135896d-796e-4a57-b7fa-715dfcdd8cc3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8947163e-99ce-4b04-970f-7a86c0e27764|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e4dfc853-d46f-4a76-a961-8fda0103e888|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
085776d1-d7bf-41f1-9804-1140c90971fe|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
a635df62-1fc1-4126-9126-0c6d69bc2ad7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4fa3c40a-bac9-4c79-813a-c6cd51e6e09b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2467b0f4-1030-4b8c-9656-28848d9d149c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0b0bc4a5-76df-43c7-bc6b-c8597679a121|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7abe45e6-05ae-4f42-80ab-e30a8a63e745|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
106acc77-bef5-4ef5-af48-7015554c3e57|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
05bdd7f5-dcd9-4efc-9670-c90e83a91ee2|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
334a72cd-8f6e-4a6e-aba5-9a984f9221a4|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b44a4df7-9b7e-4572-b687-2fceb3ed263d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
05cf4613-fe28-4ecc-bbaf-ec0dbd0c5b18|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
edc2eace-2e81-458d-a05a-c27b0a8fb0b6|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e0c9408f-9108-4aab-ae7f-701a044dcacf|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
59e73e81-c6a7-4841-ae78-16e3d5501ea5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
52beedb0-0efb-4084-8f31-7b5d289901df|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8a3720a1-2e0a-4b01-8d63-5bc1ec58054d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c5b0a9c3-c498-4322-b97b-5dea523685ad|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d21b6bd3-6219-4fb2-b0c8-904566b2aed2|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8ca3c2f6-49df-4b1f-b920-cf023f207d64|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d8df3e9f-6dba-4d7a-b5ce-2b21d9be62e6|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
56880b9e-ec57-4d08-9a96-b6ca2703b853|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
169876b3-cec0-4405-b455-d069a1775313|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7e046bb3-1ff5-4d5e-8bc3-d0886059df89|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b4f6e441-83ec-4e8d-8a07-da7e7bf02cff|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
6427e85e-24b5-4c0b-a2a7-1aeda50c7b2a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
18a9eed6-9cfd-4ca5-9ff1-b3206baf900d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c1a27b4e-c22c-4df7-bccf-a91de3bc5eb6|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3eb1cb4c-8428-4619-abcf-9a7d3734e9a0|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d1ff6c81-ad44-4c67-bf96-f7e6118884bd|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0edd7af4-8989-4212-8ac2-3ac63fdc27b6|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
704bdd45-f13e-4e23-86ff-646833d6cfba|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3ccfe8cf-a9b4-4d84-92d0-99091c30d17c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
fbc0d6f1-28e6-4688-965d-c3279a82f846|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b3590a1d-ded9-44b0-8b02-004266bee95e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
89f377f0-d2b0-4902-900b-8cc6328f9027|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
83f97a76-acc4-419e-8961-9ee999500152|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
95d55b82-0af5-4dea-8ddd-25a5d975c56e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d559e43b-3ee3-450d-a967-9ac31a2883a0|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
277adc95-798f-445b-a1a1-e411933217dd|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4ca38c5a-6d6a-4b1a-9982-0498f0db7fee|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
114a1f5c-4d47-4fb8-9679-9f40b4e1536e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e17bc945-07af-4f9f-bc11-c0959fa12337|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e32fec31-860a-49d4-b2a9-0c06593e3378|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d88d2b88-2975-4fbf-ada2-62e89d2edec1|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
19d7a2ba-78bd-442d-8379-c27fc2193a34|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f6f2c73b-c504-4a72-81aa-60592f5db53f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e63ebfe4-c8d3-46cd-b634-139186791f5b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
cd12939f-95b3-422b-bb91-16db28cd6c2c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
906bd8ed-5767-42e5-82ca-1e01286f9a11|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4aecf1ab-6221-4ca7-b9c4-a9d3390b6028|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
17ad885d-0a68-4b56-9c13-d0ab67918497|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
01133557-34f8-4128-89a6-dd5e7729cb66|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ff3f60a9-c567-4af8-bccf-c74b858926f9|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c0dd0933-978b-43d2-a48b-cfe0c0df1551|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
045cb742-8edb-4517-bb68-49e97a3ab9d5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2f259f6d-6753-47cb-bffe-4b3008111a77|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7542bf5f-ba9d-4629-917c-0baf41eb3e7c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
12c98503-4694-4e96-9af1-5212648123c5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b50b8718-7414-4dbe-b791-7b11607d8a44|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c165fe2c-a7c8-4903-874e-339d036ad237|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
eaf34e9f-501c-4f04-8dfb-8cf7eab20589|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
500b2254-6a3d-4ad9-923c-492247630171|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
904ba2b2-6b71-454c-8d70-b9b70064b5ec|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
54b1f033-b2a5-43c0-a55e-5db3fd41c9f2|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8edfe3da-2893-42b1-aa17-f365f5b7b3a7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
34716bb4-4d88-4b30-9138-934b4a156240|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3c623f83-753e-49a1-b1df-c93ff78370f3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
6c6a98d0-bfd5-463e-9b9d-d319cbcf2527|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ae4a1ec3-2d55-47d3-88bf-7f4469f54a8f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
d8eb7259-b578-4c1e-bad2-fc31afbd5a2a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2fc83b9e-3a24-47cd-a3af-4ce2d71f2ab5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ee3536f3-da61-4664-aa3e-0fe70099a00b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
dfff4ba1-59d6-4598-b3a4-755619e55df7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
124fbc7a-7370-444d-a609-e79e5a5e619b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3f5fdb46-28b4-48b9-adfc-d7637e5f9726|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b7b8162c-5fa4-4b56-956a-1ed8063b9277|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0f987fac-a7a1-41c2-bb3f-4879474c6a7f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
354971de-8a19-40af-9d22-3cbc4fbd3eaf|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
cfeadbef-c50b-4c5a-bf3d-8279754b06e3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3e0c60a4-0d1f-40d9-8180-70aa298678c7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
6b6c3659-8b39-4127-ac63-1534179a3ba4|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e8fac398-fe68-493a-a6d5-5ad96fc85051|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f62af68f-725f-4792-9a69-b84914ad607c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
bbdafac1-fd09-4b80-87db-0659a5b61fa4|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
dc1ce2d5-ba29-4f95-8331-64cb0a6e332e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
bc3d218e-094a-43df-ad90-b335ed19ee6a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
aac23652-3106-4bb8-8d23-e8c175ecb32f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b875001c-adc6-4f02-a4d2-777605cf3374|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2d02c7aa-f423-4c2d-b14a-405ac8d13249|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c5bacfbe-ebc5-40d9-968f-6690c8013646|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
395a216f-ad51-4780-a227-ae5cdeef1d7d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
1a5ece6f-6ebd-497b-af07-372c28725a77|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7ec85527-eb1b-44eb-ab9d-de652c907695|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
526097c0-29dc-475d-8713-c662c7decf26|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
efcfe47b-93b0-484a-9b46-f03ac624b0b8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
1c635542-95d0-4cdc-af07-f1966ab617c2|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b079ec53-bbe7-4448-8f7e-863a8a1b5884|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
fb7b70e8-d58d-40fc-b9ad-4be7adcda4d6|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b7f7eefe-87ab-4a74-b232-918364aa4304|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f9aee0a0-d9b1-4d50-a4b8-3bb194e76683|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
00955322-5f13-49c6-bf77-e6c7c57e61ef|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7bb84de6-a483-4a42-8014-4d6b73c55180|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
efa29134-e758-4410-b98a-cbea60fd408c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
a06faf14-7faa-4567-8b64-64a08f685dd8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
6709925f-f1b3-4754-86fb-191eda37910d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
713f85c1-5522-40d2-bba7-e4e239f48cb4|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
63508241-a75f-4760-8b41-7b1aa02da883|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f091516e-40da-4b81-877c-78666ef7874d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
aae6814f-732b-4cf5-903b-2405fa385f33|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8a5bdcc2-6616-4852-b572-5147de74716f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
cb7a2dcc-2f02-4cd2-9f03-1e7a10166783|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0ce49298-95f3-4e50-b911-153c7468acc8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
07cd079b-eada-40a5-ba5f-522768a239e1|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
80bf1060-5e67-40fd-87fa-e11be1d53728|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e4669277-89e1-4d61-8250-65312a64019b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
69be42aa-5f83-4349-b217-84ed97ac46f5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ada3c970-b4d8-4600-adc7-809c6e02e9fd|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f5960c14-963d-4d06-9e0d-5e97bd5d36e9|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
bab7901c-8299-4309-a11b-2749e55e54c8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
28cc3bce-7bce-4e66-a941-bf58cc3cf581|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
60ab49a0-3a9b-4f89-9c4d-16a2fa070e06|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ab5dee2b-a406-434e-903e-9665fd905a80|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
b84901d3-2eb4-4227-9c5b-8c05de9162d8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
16df84fa-8b92-4854-8b4e-f813d411598a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0414d969-19e3-4734-b0be-2c1846ac4685|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ec101cec-930f-4d48-9a34-f874f986df0f|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
989dc4e8-bfb9-4bc1-bfb2-177fbd60355b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8c1609b7-a65c-4702-b33b-8c45ae1d4f14|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
df8f202a-1834-4494-9a88-d84307f50e90|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
030ced93-383e-43ed-9594-9ea2b65a4897|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
1aba00d1-73fb-4e66-be5e-7f2ab062ba18|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
08199cd4-7a04-4705-bfa1-1bd635ed736c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
3131673e-fb88-40fb-85fc-6c7a7591584b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
30fc40a9-7acb-4126-95a9-1f71b57b117b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f5c18d7a-8f9c-4da1-b3da-2975d0e5200d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
02b9c03d-7d75-40dc-8e08-1b8ad1969c7b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7a77dc0a-9c25-4093-9e2f-d86ba4b20c25|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
40e50612-a632-41f0-bd71-f3670d983365|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
1c4ef9ab-5e70-4090-96a8-d08ab37e56f5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4d477a9e-b342-4272-970f-898926d2e6f8|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0a23922e-75b5-4f69-8113-d87fffd9ef54|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7d1ef96a-490f-47c4-8b7f-b0f15daa0779|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
74252a77-ebf8-4890-b133-db912630aeed|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c584d018-a7dd-4f1f-a189-964271e44839|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
8c201e38-7806-49df-b2ff-347b08f7196a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
c6344d41-b383-4623-8fb1-12ff7430062c|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ddb65325-a880-412e-944b-da2fd4bff037|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ad986501-15b6-4854-8bd4-e700d5922a14|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
15db321d-a19c-4dd9-b1b5-23b26e387d46|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
0851df6f-9734-4ed3-a2fa-e899fc3d0a07|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f724cfc8-add4-4bf9-b3d8-65f97abb4837|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
ed769590-dbb3-4243-9b92-dc0bc51ecbe2|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
f5b15944-cbfd-43d3-bc09-0d34f380564b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
208dee81-38d8-4c6a-a929-fdd3163bde79|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
05aa0ff7-0f25-4c2e-a858-bd9d0708f29b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
6a0de22e-e0cf-4e11-a7b3-f1a1b6038c2b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4b46aac4-309a-482f-b6f9-c89b37c8f363|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
759d7092-fe8f-44d8-b8fc-587f2b98473e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
32cb7724-b786-4f90-8d6d-f749ebd3ece7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
2a2a79d3-5830-45de-960b-db2b30de5fdf|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
9e6d39a6-c80f-410e-920c-cd7a39dd93e3|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
fe82c54c-c98b-4a85-ba37-4b2163d5975b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
754835b4-f4eb-4ff1-9c9d-af06d211315b|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4d3a1515-13e6-4982-896d-e9575ea1779e|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
152411d8-d9da-4233-9fc1-bc04d19864dd|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
270dcb6a-7c93-4971-82ba-d388ff097ce5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
e5343e3b-59c8-41fc-811b-dd7925a9ebb0|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
9272da94-e4a3-4293-87da-4748057df29d|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
9dbab928-0501-4a88-a6da-9c6d436e1e3a|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
03e2a833-3a6e-48f2-b1ad-b1c2d667b544|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
4559b63b-1cb9-4b3c-9bf0-01cc0f563ff4|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
10178eab-b7c9-42b3-99f4-b8671e966b26|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
afd44837-2b4b-4e3d-a527-6673a092fea5|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
cb7ef51d-1e39-43d1-9ab2-466548daf8c7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
7c883111-ced3-4075-862d-4d9b4dfbe3a7|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
04a10483-98da-4711-9854-8579481280ce|FTR|Prosthesis, Breast, Noninflatable, Internal, Silicone Gel-Filled
